run,epoch,batch,batch_loss,elapsed
train,0,0,0.6770578026771545,0.008511781692504883
train,0,1,0.674671471118927,0.01410222053527832
train,0,2,0.6708420515060425,0.02105569839477539
train,0,3,0.6728545427322388,0.026857852935791016
train,0,4,0.6732840538024902,0.032759904861450195
train,0,5,0.6754198670387268,0.03874492645263672
train,0,6,0.6759467124938965,0.044091224670410156
train,0,7,0.6739300489425659,0.04948091506958008
train,0,8,0.6559838652610779,0.055869102478027344
train,0,9,0.668947696685791,0.061217546463012695
train,0,10,0.6779201030731201,0.0681915283203125
train,0,11,0.6866320371627808,0.07379555702209473
train,0,12,0.6794430613517761,0.07932567596435547
train,0,13,0.6738601326942444,0.08484411239624023
train,0,14,0.676496148109436,0.09072375297546387
train,0,15,0.671636164188385,0.09653663635253906
train,0,16,0.6565536260604858,0.10237360000610352
train,0,17,0.6904220581054688,0.10840511322021484
train,0,18,0.6762019991874695,0.11392664909362793
train,0,19,0.688543975353241,0.12097787857055664
train,0,20,0.6757893562316895,0.12731575965881348
train,0,21,0.6915920972824097,0.13261675834655762
train,0,22,0.6649184226989746,0.13801193237304688
train,0,23,0.67148357629776,0.14325499534606934
train,0,24,0.6726325154304504,0.14865827560424805
train,0,25,0.6802905797958374,0.15488266944885254
train,0,26,0.673445999622345,0.16029715538024902
train,0,27,0.6557235717773438,0.16599678993225098
train,0,28,0.685515284538269,0.17172455787658691
train,0,29,0.6821796894073486,0.17751574516296387
train,0,30,0.6841590404510498,0.18461966514587402
train,0,31,0.6776052117347717,0.19064760208129883
train,0,32,0.6722286343574524,0.1965951919555664
train,0,33,0.6780298352241516,0.20324444770812988
train,0,34,0.6517730951309204,0.2104043960571289
train,0,35,0.6782702803611755,0.21661591529846191
train,0,36,0.6803557872772217,0.22243881225585938
train,0,37,0.676569402217865,0.2281951904296875
train,0,38,0.6754406094551086,0.23413634300231934
train,0,39,0.6650064587593079,0.23903298377990723
train,0,40,0.6836293339729309,0.24448657035827637
train,0,41,0.67630934715271,0.2500324249267578
train,0,42,0.6806017160415649,0.2557544708251953
train,0,43,0.6775153875350952,0.26146817207336426
train,0,44,0.6775591373443604,0.2681295871734619
train,0,45,0.6705272197723389,0.2743372917175293
train,0,46,0.6921462416648865,0.2803502082824707
train,0,47,0.6809154748916626,0.2859022617340088
train,0,48,0.6611990928649902,0.2913041114807129
train,0,49,0.6835228204727173,0.2968099117279053
train,0,50,0.6658456921577454,0.3027937412261963
train,0,51,0.6878515481948853,0.30807948112487793
train,0,52,0.6606046557426453,0.3136177062988281
train,0,53,0.6887617111206055,0.32117176055908203
train,0,54,0.6624301671981812,0.3275628089904785
train,0,55,0.6748983263969421,0.33324623107910156
train,0,56,0.6646115779876709,0.33895230293273926
train,0,57,0.6790868639945984,0.3455078601837158
train,0,58,0.6831235885620117,0.3516690731048584
train,0,59,0.6723302602767944,0.3573026657104492
train,0,60,0.6610979437828064,0.362734317779541
train,0,61,0.6764315366744995,0.36892080307006836
train,0,62,0.6819164752960205,0.37485289573669434
train,0,63,0.6768553853034973,0.38007044792175293
train,0,64,0.6910432577133179,0.38690996170043945
train,0,65,0.6539153456687927,0.39252471923828125
train,0,66,0.6752228736877441,0.3988974094390869
train,0,67,0.6901379823684692,0.40589022636413574
train,0,68,0.6561059355735779,0.4119901657104492
train,0,69,0.6629372835159302,0.41832494735717773
train,0,70,0.6622344851493835,0.424837589263916
train,0,71,0.6744919419288635,0.4302098751068115
train,0,72,0.6709385514259338,0.43567538261413574
train,0,73,0.6728434562683105,0.4418935775756836
train,0,74,0.6685561537742615,0.4474680423736572
train,0,75,0.6610023975372314,0.454697847366333
train,0,76,0.686793327331543,0.46077966690063477
train,0,77,0.6941636800765991,0.4676835536956787
train,0,78,0.6785470247268677,0.4734821319580078
train,0,79,0.673551082611084,0.47948479652404785
train,0,80,0.6727539896965027,0.48536109924316406
train,0,81,0.6752017736434937,0.49117398262023926
train,0,82,0.6827453374862671,0.49695825576782227
train,0,83,0.6970533728599548,0.5023453235626221
train,0,84,0.6799816489219666,0.5077605247497559
train,0,85,0.6787688136100769,0.5131747722625732
train,0,86,0.6910933256149292,0.5206758975982666
train,0,87,0.6654050350189209,0.5264301300048828
train,0,88,0.668978214263916,0.5317323207855225
train,0,89,0.6777606010437012,0.5376827716827393
train,0,90,0.672016978263855,0.5433957576751709
train,0,91,0.6787600517272949,0.5488975048065186
train,0,92,0.6681789755821228,0.5545649528503418
train,0,93,0.6879681348800659,0.5599758625030518
train,0,94,0.6689799427986145,0.5654556751251221
train,0,95,0.6761062741279602,0.5711569786071777
train,0,96,0.6762946844100952,0.5770351886749268
train,0,97,0.6861344575881958,0.5836782455444336
train,0,98,0.6630186438560486,0.5901997089385986
train,0,99,0.6723455786705017,0.5957958698272705
train,0,100,0.6727163195610046,0.6020503044128418
train,0,101,0.6634485125541687,0.6096107959747314
train,0,102,0.6920428276062012,0.6152689456939697
train,0,103,0.6910654306411743,0.6218037605285645
train,0,104,0.6695627570152283,0.6282377243041992
train,0,105,0.6719486713409424,0.6353681087493896
train,0,106,0.6806866526603699,0.6414921283721924
train,0,107,0.67862868309021,0.646787166595459
train,0,108,0.6709011197090149,0.6529817581176758
train,0,109,0.6873357892036438,0.6584603786468506
train,0,110,0.6819330453872681,0.6639034748077393
train,0,111,0.6679912805557251,0.6706016063690186
train,0,112,0.6755570769309998,0.6764316558837891
train,0,113,0.701160192489624,0.6820073127746582
train,0,114,0.6855114102363586,0.6877264976501465
train,0,115,0.6759861707687378,0.6933748722076416
train,0,116,0.6933238506317139,0.6984705924987793
train,0,117,0.6799699068069458,0.7043673992156982
train,0,118,0.6801145076751709,0.7097821235656738
