run,epoch,batch,batch_loss,elapsed
train,0,0,0.7049291729927063,0.007805347442626953
train,0,1,0.7100844383239746,0.014207601547241211
train,0,2,0.7071450352668762,0.02017974853515625
train,0,3,0.7122219800949097,0.026376962661743164
train,0,4,0.7173213958740234,0.03428936004638672
train,0,5,0.7080962657928467,0.046283721923828125
train,0,6,0.7247227430343628,0.0525209903717041
train,0,7,0.708284318447113,0.05893874168395996
train,0,8,0.7034769654273987,0.0653538703918457
train,0,9,0.7108906507492065,0.0720679759979248
train,0,10,0.7058391571044922,0.07851266860961914
train,0,11,0.7198010683059692,0.08478021621704102
train,0,12,0.7039064764976501,0.09124493598937988
train,0,13,0.7086156606674194,0.09726071357727051
train,0,14,0.725834310054779,0.10410189628601074
train,0,15,0.7118937373161316,0.10997605323791504
train,0,16,0.7289619445800781,0.11635088920593262
train,0,17,0.7125086188316345,0.1230616569519043
train,0,18,0.7043765187263489,0.12951326370239258
train,0,19,0.7109679579734802,0.13583159446716309
train,0,20,0.7050973176956177,0.1431434154510498
train,0,21,0.7128748893737793,0.14953017234802246
train,0,22,0.7026463747024536,0.1553041934967041
train,0,23,0.7076086401939392,0.16141128540039062
train,0,24,0.7140827178955078,0.1682145595550537
train,0,25,0.7164177894592285,0.1775062084197998
train,0,26,0.7277044653892517,0.1835775375366211
train,0,27,0.7162052392959595,0.19037485122680664
train,0,28,0.7153839468955994,0.19610905647277832
train,0,29,0.7145312428474426,0.2019946575164795
train,0,30,0.7135421633720398,0.20854425430297852
train,0,31,0.7199234366416931,0.21545028686523438
train,0,32,0.7207512259483337,0.22156429290771484
train,0,33,0.7307533621788025,0.22806477546691895
train,0,34,0.7138808965682983,0.23411965370178223
train,0,35,0.7129825949668884,0.2404625415802002
train,0,36,0.7108149528503418,0.2469775676727295
train,0,37,0.7237250208854675,0.25331544876098633
train,0,38,0.7110862731933594,0.2598080635070801
train,0,39,0.7151248455047607,0.2663233280181885
train,0,40,0.7148414254188538,0.27257418632507324
train,0,41,0.714184045791626,0.2794463634490967
train,0,42,0.70319664478302,0.2851297855377197
train,0,43,0.7172110080718994,0.2913820743560791
train,0,44,0.695404589176178,0.29709434509277344
train,0,45,0.7204044461250305,0.3038647174835205
train,0,46,0.701319694519043,0.31000375747680664
train,0,47,0.6987777948379517,0.31604695320129395
train,0,48,0.7154887914657593,0.32222580909729004
train,0,49,0.703338086605072,0.32907533645629883
train,0,50,0.70792156457901,0.33564162254333496
train,0,51,0.6999690532684326,0.34218621253967285
train,0,52,0.7129974365234375,0.34876155853271484
train,0,53,0.7133111357688904,0.35457348823547363
train,0,54,0.7062744498252869,0.3606722354888916
train,0,55,0.7157359719276428,0.3665957450866699
train,0,56,0.7148523330688477,0.3739898204803467
train,0,57,0.7128889560699463,0.38025927543640137
train,0,58,0.7118770480155945,0.3867685794830322
train,0,59,0.7224410772323608,0.3935074806213379
train,0,60,0.7184985876083374,0.4005734920501709
train,0,61,0.7134402394294739,0.40686535835266113
train,0,62,0.7138392329216003,0.4134840965270996
train,0,63,0.7159649133682251,0.41982316970825195
train,0,64,0.7104626893997192,0.4263637065887451
train,0,65,0.7212619185447693,0.43314170837402344
train,0,66,0.725236177444458,0.43950557708740234
train,0,67,0.7197055816650391,0.4461987018585205
train,0,68,0.7122750878334045,0.4520390033721924
train,0,69,0.7170377373695374,0.45876288414001465
train,0,70,0.7101289629936218,0.4653756618499756
train,0,71,0.7231987714767456,0.4724109172821045
train,0,72,0.7199424505233765,0.47881627082824707
train,0,73,0.7187709808349609,0.48477649688720703
train,0,74,0.7248862981796265,0.4909932613372803
train,0,75,0.7161850929260254,0.4970381259918213
train,0,76,0.716508150100708,0.5034370422363281
train,0,77,0.7083184719085693,0.5094423294067383
train,0,78,0.7114686369895935,0.5154058933258057
train,0,79,0.7189173698425293,0.5219604969024658
train,0,80,0.719144344329834,0.5286679267883301
train,0,81,0.7104349136352539,0.5367445945739746
train,0,82,0.7158716320991516,0.543006420135498
train,0,83,0.7247810363769531,0.5493288040161133
train,0,84,0.7103292942047119,0.5558967590332031
train,0,85,0.7075098752975464,0.5628039836883545
train,0,86,0.7178285717964172,0.5712511539459229
train,0,87,0.7039666175842285,0.5779447555541992
train,0,88,0.7124775052070618,0.583845853805542
train,0,89,0.7078609466552734,0.5911462306976318
train,0,90,0.7213819622993469,0.59775710105896
train,0,91,0.7123464345932007,0.604851484298706
train,0,92,0.7134625315666199,0.6108372211456299
train,0,93,0.7097137570381165,0.6177330017089844
train,0,94,0.7115387916564941,0.6257021427154541
train,0,95,0.7170183062553406,0.6323773860931396
train,0,96,0.7278406620025635,0.6392822265625
train,0,97,0.71938157081604,0.6455426216125488
train,0,98,0.7090607285499573,0.6522233486175537
train,0,99,0.7154128551483154,0.6593806743621826
train,0,100,0.7115036249160767,0.6658267974853516
train,0,101,0.706045389175415,0.6730351448059082
