run,epoch,batch,batch_loss,elapsed
train,0,0,0.677055835723877,0.00922536849975586
train,0,1,0.678705096244812,0.014354944229125977
train,0,2,0.6775622963905334,0.020491600036621094
train,0,3,0.6899476051330566,0.025839567184448242
train,0,4,0.6818334460258484,0.03108954429626465
train,0,5,0.6836647987365723,0.03646659851074219
train,0,6,0.6872796416282654,0.04297685623168945
train,0,7,0.6830846667289734,0.04836225509643555
train,0,8,0.6853792071342468,0.05338406562805176
train,0,9,0.6868962049484253,0.059238433837890625
train,0,10,0.6823374032974243,0.06492972373962402
train,0,11,0.6880772113800049,0.0702674388885498
train,0,12,0.6841177344322205,0.07743549346923828
train,0,13,0.6830592155456543,0.08315730094909668
train,0,14,0.6811473965644836,0.08870792388916016
train,0,15,0.6857696771621704,0.09406232833862305
train,0,16,0.6794384717941284,0.09962940216064453
train,0,17,0.6860867142677307,0.10530710220336914
train,0,18,0.6813467741012573,0.11078619956970215
train,0,19,0.6784006953239441,0.11592793464660645
train,0,20,0.6815336346626282,0.12204909324645996
train,0,21,0.6838891506195068,0.12883377075195312
train,0,22,0.681678056716919,0.13470172882080078
train,0,23,0.6882675886154175,0.1403965950012207
train,0,24,0.6803327798843384,0.14580297470092773
train,0,25,0.6857484579086304,0.15097904205322266
train,0,26,0.6834121346473694,0.15655827522277832
train,0,27,0.6810057163238525,0.16267728805541992
train,0,28,0.6843154430389404,0.16826391220092773
train,0,29,0.6817377209663391,0.17381501197814941
train,0,30,0.6791172027587891,0.17920660972595215
train,0,31,0.6813961863517761,0.1844313144683838
train,0,32,0.682636559009552,0.18995380401611328
train,0,33,0.6856430172920227,0.19626951217651367
train,0,34,0.6797985434532166,0.20298051834106445
train,0,35,0.6767076253890991,0.20993900299072266
train,0,36,0.6814063787460327,0.21579408645629883
train,0,37,0.6817294955253601,0.22150254249572754
train,0,38,0.6811296939849854,0.22766399383544922
train,0,39,0.6833488345146179,0.23361682891845703
train,0,40,0.6838146448135376,0.2396996021270752
train,0,41,0.6823217272758484,0.24496102333068848
train,0,42,0.6828497052192688,0.25102663040161133
train,0,43,0.6813746094703674,0.2565333843231201
train,0,44,0.6844092607498169,0.2619357109069824
train,0,45,0.6790935397148132,0.26677536964416504
train,0,46,0.6818997859954834,0.2732837200164795
train,0,47,0.6872395873069763,0.27979516983032227
train,0,48,0.6843156814575195,0.2861635684967041
train,0,49,0.680273175239563,0.29199862480163574
train,0,50,0.683816134929657,0.2971498966217041
train,0,51,0.6808114051818848,0.3027613162994385
train,0,52,0.6814584732055664,0.3086245059967041
train,0,53,0.6767356991767883,0.3133840560913086
train,0,54,0.6815470457077026,0.31858396530151367
train,0,55,0.6796833276748657,0.3259139060974121
train,0,56,0.6799497008323669,0.331803560256958
train,0,57,0.686795175075531,0.3375065326690674
train,0,58,0.6831865906715393,0.3429558277130127
train,0,59,0.6794441938400269,0.34832262992858887
train,0,60,0.6808238625526428,0.35336804389953613
train,0,61,0.6847721338272095,0.3586428165435791
train,0,62,0.6851662397384644,0.36400675773620605
train,0,63,0.6838765740394592,0.36913585662841797
train,0,64,0.6826530694961548,0.3749821186065674
train,0,65,0.6816421151161194,0.37992215156555176
train,0,66,0.68243408203125,0.3851895332336426
train,0,67,0.68282550573349,0.39072155952453613
train,0,68,0.6819949150085449,0.3961822986602783
train,0,69,0.6822555661201477,0.40409159660339355
train,0,70,0.6816086769104004,0.41101956367492676
train,0,71,0.6834086179733276,0.41776347160339355
train,0,72,0.6825274229049683,0.4230642318725586
train,0,73,0.6834999322891235,0.42839717864990234
train,0,74,0.6873660683631897,0.4347248077392578
train,0,75,0.6777760982513428,0.440371036529541
train,0,76,0.6830911636352539,0.44685912132263184
train,0,77,0.678264319896698,0.4519076347351074
train,0,78,0.6799771189689636,0.4575815200805664
train,0,79,0.6790937185287476,0.4626474380493164
train,0,80,0.6814000010490417,0.4675579071044922
train,0,81,0.6841530203819275,0.4747886657714844
train,0,82,0.6826269626617432,0.4804384708404541
train,0,83,0.6827735304832458,0.4862523078918457
